"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"appliances_energy",17,8691.34990349533,12,0,8682.3051304676,14,0,8691.32481170003,12,0,8363.90821447088,27,9,8689.64116658057,12,0,8358.50511298376,27,8
"appliances_energy",18,9791.2751812457,11,0,9697.99208928929,13,0,9772.02504910471,12,0,9355.34540237186,26,11,9790.77448344767,11,0,9348.88753454628,27,9
"appliances_energy",19,9146.90075519318,11,0,9003.87068520205,15,0,9146.89965130375,11,0,8787.26294344586,27,9,9133.79249118045,12,0,8784.43851177111,27,8
"appliances_energy",20,8882.99821106134,10,0,8875.56336672521,15,0,8882.43183218857,10,0,8569.01000234824,25,7,8878.59590294574,10,0,8566.64154376344,27,7
"appliances_energy",21,8879.32081190054,11,0,8863.73803104484,13,0,8879.32276900337,11,0,8595.56947604461,27,9,8878.63871587608,11,0,8596.82489004503,27,9
"appliances_energy",22,9286.67516568718,11,0,9245.47294719532,14,0,9288.6041205726,11,0,8907.6660719823,26,7,9277.44965809663,11,0,8904.51142465284,27,8
"appliances_energy",23,9069.59055371631,13,0,9037.91910395081,13,0,9069.57302346509,13,0,8742.3505654956,27,9,9068.46971492447,13,0,8738.91739396094,27,9
"appliances_energy",24,9292.63902908983,12,0,9243.04618606548,15,0,9272.03607967546,12,0,8894.99988614259,27,8,9290.37705779822,12,0,8890.33289666529,27,8
"appliances_energy",25,9725.8138449165,10,0,9718.8460355022,14,0,9688.39966041341,11,1,9346.0212134626,28,10,9723.06431700538,10,0,9344.20566424321,27,10
"appliances_energy",26,9489.37416055889,12,0,9462.32088870277,12,0,9490.00176816271,12,0,9108.16159785572,27,10,9488.42466160272,12,0,9103.06277059277,27,8
"appliances_energy",27,8821.14659338885,10,0,8746.43149366296,13,0,8807.20802388277,10,0,8409.91201390118,25,10,8818.83643448272,10,0,8402.53967165581,27,10
"appliances_energy",28,8978.79750662054,10,0,8971.87645863464,10,0,8979.90842347666,10,0,8672.33280419272,27,9,8975.21732787539,10,0,8672.4095308215,27,8
"appliances_energy",29,9090.66018038985,10,0,9078.64018124408,13,0,9085.80372592689,10,0,8734.64273629752,28,9,9089.12597209117,10,0,8735.34119330514,27,8
"appliances_energy",30,9066.6965124727,10,0,9053.811892943,11,0,9047.29337294872,11,1,8608.09854344123,25,10,9061.49970447888,12,0,8600.51082428968,27,11
"appliances_energy",31,8631.19165500916,11,0,8608.27327895086,14,0,8632.49603891955,11,0,8289.62308995683,28,9,8627.4218475829,12,0,8288.72229756186,27,9
"appliances_energy",32,8815.38366891729,10,0,8689.62688096795,15,0,8818.823603975,10,0,8474.26387622699,25,7,8815.1591074093,10,0,8475.22562922377,27,7
"appliances_energy",33,9389.04728433851,12,0,9363.2905391072,13,0,9383.15725026725,12,0,9074.71828912417,25,8,9380.91722223868,12,0,9071.71555178576,27,8
"appliances_energy",34,9733.63869811601,9,0,9722.78841887599,9,0,9702.81799277642,10,1,9271.3904497007,27,9,9730.19748767035,9,0,9267.65225275666,27,10
"appliances_energy",35,9016.57618413565,11,0,9008.90071677657,12,0,9016.56664830932,11,0,8725.45748317177,27,8,9015.02633507018,11,0,8731.19078246623,27,8
"appliances_energy",36,9205.04188194606,12,0,9153.45808501499,19,0,9205.06220506124,12,0,9001.21113626774,25,7,9202.24399175159,12,0,8996.52397314416,27,7
"appliances_energy",37,8747.27422238515,13,0,8731.6757450817,14,0,8742.17838063287,13,0,8448.52030180898,28,8,8745.80127364411,12,0,8451.11757561427,27,8
"appliances_energy",38,9748.81247887123,10,0,9735.81119120309,11,0,9752.60170506734,10,0,9407.39733741124,28,11,9744.96356976689,10,0,9403.63771421306,27,10
"appliances_energy",39,8972.29711166322,11,0,8858.18697793752,17,0,8974.99255727231,11,0,8662.20539161706,26,8,8969.76400993913,11,0,8651.55905028769,27,6
"appliances_energy",40,8985.36297606346,11,0,8854.04285435728,14,0,8985.34519362312,11,0,8673.05724635283,27,8,8983.57132209805,11,0,8667.79898411725,27,8
"appliances_energy",41,8889.87656195656,12,0,8895.48948648813,13,0,8889.86528861721,12,0,8562.10820817356,27,11,8889.73656226816,12,0,8559.34933633097,27,10
"appliances_energy",42,9355.25458486466,10,0,9328.12748075205,12,0,9352.03272231222,10,0,9016.53433877766,26,6,9354.30333307336,10,0,9015.82035558496,27,6
"appliances_energy",43,9557.70341347384,9,0,9539.54718066007,14,0,9526.90638584902,10,1,9127.57349256428,26,9,9549.3538704647,11,0,9123.74771035082,27,10
"appliances_energy",44,9040.91478693041,9,0,8993.49701614196,11,0,9013.72306324372,10,0,8687.8432061754,27,10,9040.9247696884,9,0,8694.34765681642,27,10
"appliances_energy",45,9155.80442279733,11,0,9100.21737461768,15,0,9140.57485118385,11,0,8779.80404958895,28,8,9154.05812534348,11,0,8781.31895886143,27,8
"appliances_energy",46,9191.73241375597,12,0,9187.25781499244,15,0,9192.08525462424,12,0,8895.18014771483,28,7,9189.59470070634,12,0,8897.54758512575,27,8
"appliances_energy",47,9321.49181027221,10,0,9315.75348374238,11,0,9321.47980923804,10,0,8981.55828280807,28,10,9320.50885258763,10,0,8981.76314087797,27,10
"appliances_energy",48,9601.64607682843,10,0,9591.99416448055,10,0,9567.2892643598,11,1,9198.51347730858,28,15,9600.62898901145,10,0,9193.08759295053,27,13
"appliances_energy",49,8498.64576107841,10,0,8445.50931519262,14,0,8493.02691988239,10,0,8144.28752270324,24,6,8492.17226866863,10,0,8146.87553030144,27,8
"appliances_energy",50,9041.55602873744,12,0,8979.64185113352,16,0,9042.30594784438,12,0,8768.38289306236,25,7,9041.4061692715,12,0,8766.60041452943,27,7
"appliances_energy",51,9271.76082705212,11,0,9256.11582157242,15,0,9275.0010102523,11,0,8921.85167430571,28,9,9270.08200754602,11,0,8923.27144755909,27,8
"appliances_energy",52,9072.53294669546,11,0,9058.21427137474,12,0,9072.66803677641,11,0,8791.6422222864,26,7,9072.35994061409,11,0,8795.01912526474,27,7
"appliances_energy",53,8996.99831909449,12,0,8896.97973059541,17,0,8996.99577727533,12,0,8695.7692185137,27,9,8996.81911177546,12,0,8690.31044353266,27,8
"appliances_energy",54,9397.63945269986,10,0,9303.57636286726,13,0,9383.89562783412,11,0,8988.79712251166,26,10,9394.22241405031,11,0,8989.03951823978,27,10
"appliances_energy",55,8959.6092584741,13,0,8960.26337979278,14,0,8959.60123541325,13,0,8639.65576779481,28,9,8958.62209957566,13,0,8641.03149798285,27,9
"appliances_energy",56,9395.87934841063,11,0,9392.5258174676,14,0,9395.89968979717,11,0,9082.15699170153,28,11,9394.57428292057,11,0,9079.93614897531,27,11
"appliances_energy",57,8786.88499612006,11,0,8688.3116249736,17,0,8786.8620937058,11,0,8507.5599240001,28,10,8786.51030069026,11,0,8504.97946790839,27,10
"appliances_energy",58,9031.62059192212,11,0,9000.23078908839,11,0,9031.61270895548,11,0,8662.81079356975,28,10,9028.59610161458,11,0,8663.85669735388,27,10
"appliances_energy",59,9551.19675698692,10,0,9493.81179810975,12,0,9545.11243067643,10,0,9147.22972839487,27,9,9549.14973586323,10,0,9147.49172314914,27,9
"appliances_energy",60,8730.07592945281,10,0,8688.20650326598,13,0,8718.99247825156,10,0,8428.33508456615,27,9,8723.14552480603,11,0,8428.67383914914,27,9
"appliances_energy",61,9147.74822630106,11,0,9116.6396911746,14,0,9147.47697328395,11,0,8801.21025921054,27,8,9144.86820225953,11,0,8802.02220162116,27,8
"appliances_energy",62,9213.35470051466,10,0,9123.14671932171,13,0,9192.07816711735,11,0,8805.02492948934,28,11,9183.81227330578,11,0,8806.59483394969,27,10
"appliances_energy",63,9020.67182007691,10,0,8984.39887133133,12,0,9004.2439357701,10,0,8728.04790231323,28,13,9018.82698576803,10,0,8732.15184095987,27,11
