"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"computer",24,93.7410019319342,9,0,93.2398979962335,9,0,90.61415810175,10,1,89.688249201586,21,8,93.5157462702455,9,0,89.8057250432469,21,8
"computer",25,91.7079784177268,10,0,91.1889332882231,10,0,89.0498145070381,16,6,89.1626235005968,21,8,91.7103226187234,10,0,89.249313755495,21,8
"computer",26,98.9846349137685,11,0,98.8864796395781,11,0,95.6630040414935,12,1,94.219462993381,21,8,98.9832759894866,11,0,94.2559529921281,21,8
"computer",27,92.285669830786,9,0,91.6309502251405,9,0,89.4063003240798,10,1,87.7420132154518,21,8,92.2331424202746,9,0,87.7420280036245,21,8
"computer",28,94.5468711812461,10,0,94.5543056071465,10,0,91.6340524268348,12,1,89.9653740157837,20,8,94.5084858641632,10,0,89.8905956537823,21,8
"computer",29,94.635984049349,10,0,93.5766428586656,10,0,91.2781676034859,12,1,89.2892216414652,20,7,94.433284200896,10,0,89.2966721481795,21,8
"computer",30,97.8171979477572,10,0,100.607050917664,10,0,97.158310153994,11,1,95.9156811785294,21,9,98.0222659283033,10,0,95.9587470754708,21,9
"computer",31,96.1841801550948,10,0,95.4073332246285,10,0,92.2243564414723,12,1,90.5276115881177,20,8,96.1125473849315,10,0,90.2636177149621,21,8
"computer",32,99.7123947715229,11,0,99.3596317339168,11,0,96.1307660905963,13,1,95.0520860132069,21,8,99.7251477771619,11,0,95.1376140277805,21,8
"computer",33,96.3934407511033,10,0,96.5981094334281,10,0,93.4800778449097,11,1,91.9776973794427,21,7,96.4396207052766,11,0,91.998101619208,21,7
"computer",34,101.04633446686,10,0,100.56565151854,11,0,97.2274069782373,11,1,96.9034115573193,21,8,100.977704037845,11,0,96.8466922688267,21,8
"computer",35,98.8763144086701,9,0,98.3107440978061,9,0,94.8664917487027,11,1,93.4921805577826,21,9,98.8950843954226,10,0,93.4587603171394,21,9
"computer",36,91.455717213545,9,0,91.3595919494753,9,0,88.8878322583995,10,1,87.1791761481614,20,8,91.4012503346606,9,0,87.1217642080549,21,8
"computer",37,95.1615470491759,9,0,95.5741661820601,9,0,93.1172978937902,10,1,91.254622358563,20,9,95.2094257910536,10,0,91.2519132001836,21,9
"computer",38,100.756297471878,9,0,101.85582978017,9,0,98.7803978528177,10,1,96.4863276612927,19,6,100.57932551609,12,0,96.5859792285583,21,7
"computer",39,107.023063483922,12,0,108.537158094281,12,0,104.97264238435,13,1,113.442643756598,21,8,107.196849458498,12,0,113.44247345839,21,8
"computer",40,99.1141497793865,11,0,99.445687618438,11,0,96.2167679959548,13,1,95.052151360792,21,8,99.1356554792806,11,0,95.0521469772715,21,8
"computer",41,102.251638579982,11,0,102.177535821967,11,0,98.7152166178868,13,1,96.3140419640522,21,8,102.214387331624,11,0,96.2732002682328,21,8
"computer",42,96.3430947739455,9,0,95.6600218951039,9,0,92.792512200549,11,1,90.6629365577782,20,7,95.9368958999076,11,0,90.5049229220965,21,7
"computer",43,97.2728092497958,11,0,96.050191951844,11,0,92.8963044709462,14,2,92.0992461198563,20,7,97.1467477639937,11,0,92.2520643857817,21,7
"computer",44,123.629585416473,12,0,128.677113525117,12,0,122.294297142298,13,1,121.4514677903,21,8,123.674375987227,12,0,121.42158295239,21,8
"computer",45,94.6802430792947,10,0,94.6125229953654,11,0,91.9716855723907,12,1,91.8360337802814,20,8,94.5827437133673,11,0,91.7445915367691,21,9
"computer",46,101.947246740522,10,0,100.724736076574,10,0,97.7301610568929,11,1,95.2206080567806,21,9,101.793662016232,10,0,95.1521442989888,21,9
"computer",47,103.215331979735,9,0,103.676788150762,9,0,100.157220502619,10,1,98.4636186200533,21,8,103.245748462935,9,0,98.3638514336215,21,8
"computer",48,108.113520099921,12,0,111.952195794296,12,0,106.618220836663,14,1,107.396198832539,20,7,108.32499990162,12,0,107.413818154719,21,8
"computer",49,98.2371253020841,9,0,97.8802288106929,9,0,94.9359703824354,11,1,92.2457848613626,21,7,97.8002313516109,10,0,92.1016280617829,21,7
"computer",50,98.6025360741575,11,0,99.2406681317629,11,0,95.7491820345023,13,1,94.9013158379125,19,7,98.6110958254058,11,0,94.6522494894007,21,8
"computer",51,107.497069365774,12,0,108.99778038199,12,0,105.163873194816,14,1,103.779038980399,21,7,107.605439677142,12,0,103.805427575933,21,7
