"dataset","method","split_id","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8"
"kin8nm","unireg",99,-0.0447164877033304,-0.0262841472744812,-0.156408241704263,-0.0190444535909545,0.0713203647466155,-0.0386533030667531,-0.0360396686824758,0.0228029805486118
"kin8nm","unireg",100,-0.0407659302542241,-0.0253930483204129,-0.154951889992776,-0.0232677130188176,0.0714493612351406,-0.0368934669506375,-0.0356458984270765,0.0191783921506899
"kin8nm","least_squares",1,-0.0444871383448881,-0.0244490189057773,-0.150482979649093,-0.0247653761995503,0.0702612357143876,-0.0415773707172659,-0.0361022517405947,0.0154946525711079
"kin8nm","least_squares",2,-0.0427432022215164,-0.0253866467245242,-0.15371301497037,-0.0276840638707383,0.0711315166693905,-0.0405938448304267,-0.0395647431932741,0.0188957485013879
"kin8nm","least_squares",3,-0.0406591124340445,-0.0270908494297904,-0.154135280961758,-0.0246558415943751,0.0701492226883408,-0.0373825286868113,-0.0353698052710195,0.0209216673909159
"kin8nm","least_squares",4,-0.0372854117685005,-0.0273412687130407,-0.155723210289752,-0.0230351748549759,0.0669126657741788,-0.03624108864137,-0.040455366295589,0.0171148680082848
"kin8nm","least_squares",5,-0.0393815409811494,-0.024580161028148,-0.156272785226043,-0.0254194615479893,0.070758974635484,-0.0376359376663643,-0.0417522124201001,0.0111803400846209
"kin8nm","least_squares",6,-0.0432380800200836,-0.028186982815633,-0.156966423135728,-0.0287980484927731,0.0746336449088691,-0.0405717802746901,-0.0419785807890419,0.0257363680826773
"kin8nm","least_squares",7,-0.0434629911281299,-0.0208520300740211,-0.152084340015204,-0.0241919640281788,0.0717537854117924,-0.0428569165444586,-0.0455091844133616,0.0188075966169181
"kin8nm","least_squares",8,-0.0418154829415485,-0.0283173068336504,-0.157353158704636,-0.0292741497773235,0.068789466090017,-0.0401988342344877,-0.0412305353151251,0.0212024941474966
"kin8nm","least_squares",9,-0.0457138104093074,-0.0207530092448676,-0.155345027101133,-0.0193521496312483,0.0734461051891828,-0.0412345699637161,-0.0396435056503498,0.0208746349111568
"kin8nm","least_squares",10,-0.0406727452624374,-0.0217502060716527,-0.148063400781203,-0.0277224049018052,0.0760118456210089,-0.0401202863724376,-0.0374474417105799,0.022531630783489
"kin8nm","least_squares",11,-0.0448304713195102,-0.0238200802661269,-0.15232566198621,-0.0255797939253253,0.0678649867515243,-0.0365693403192837,-0.039575498667706,0.0193773308629306
"kin8nm","least_squares",12,-0.0383866214804243,-0.0217645361216017,-0.150900372513557,-0.0221108885185548,0.0750749866370754,-0.0369698543421143,-0.0367267725091851,0.0206914969641124
"kin8nm","least_squares",13,-0.0428664962052391,-0.024793499955906,-0.156964078395589,-0.0250988211859136,0.0721351703935105,-0.0435621686205989,-0.0450185919683122,0.0161110345152994
"kin8nm","least_squares",14,-0.040395895528914,-0.0302206113805709,-0.153576098560066,-0.0237935361914509,0.0702836553020815,-0.0441994211559786,-0.0408588266867742,0.023900971266641
"kin8nm","least_squares",15,-0.0415618598387378,-0.0257213971523811,-0.15324016907427,-0.0241897174518006,0.071051117221884,-0.0402949598696399,-0.0405739335177262,0.0217840842611739
"kin8nm","least_squares",16,-0.0409913677829537,-0.0234505547224326,-0.153766060891479,-0.0245259970301737,0.0700674091216186,-0.0427896180969447,-0.0405819665615116,0.0175121675608324
"kin8nm","least_squares",17,-0.0424082682450469,-0.0234807205812734,-0.155237313549508,-0.0236032849559078,0.0748162369852736,-0.0434276608745631,-0.0396780051614487,0.0228278352714998
"kin8nm","least_squares",18,-0.0439451799024367,-0.0225291520354739,-0.155836682947941,-0.020943711862987,0.0731822157273144,-0.0372886301168606,-0.0400379749497699,0.0205772027124476
"kin8nm","least_squares",19,-0.0435623138969146,-0.0298941526828267,-0.153987037772334,-0.0241656583712195,0.0712463450351782,-0.0383120534276215,-0.0364412430118294,0.0206752378757608
"kin8nm","least_squares",20,-0.04029974303966,-0.0224497793245436,-0.151492581009864,-0.0261100464162705,0.0705999784315613,-0.0398796745651666,-0.0360523872460832,0.0169098035347875
"kin8nm","least_squares",21,-0.0433702156042238,-0.0235515056635532,-0.157515631975876,-0.0258399945594464,0.0742162199512354,-0.0423759795642153,-0.0403436735612442,0.0215426787802311
"kin8nm","least_squares",22,-0.0363634763526013,-0.0273460520910714,-0.153410690591437,-0.0265258014907632,0.0730002613220619,-0.0374338505307585,-0.0390141776952022,0.024252372376045
"kin8nm","least_squares",23,-0.036786598022487,-0.0242052965100758,-0.156047280964777,-0.0202394898026806,0.0738121872661717,-0.0412926219778209,-0.0406895267581487,0.0220834754812274
"kin8nm","least_squares",24,-0.0445609701729003,-0.027352709137738,-0.155554429831422,-0.0237818706908519,0.0740067228137327,-0.0423494480322639,-0.0429204396392234,0.022059381999787
"kin8nm","least_squares",25,-0.0412536704062164,-0.0234239762201912,-0.156647548168782,-0.0252050668370742,0.0724260739395869,-0.0419806379253923,-0.0394546446627755,0.0237911316379243
"kin8nm","least_squares",26,-0.0471917352738737,-0.0293733189894853,-0.157698981080295,-0.0227811797169472,0.0709722037282622,-0.0411153236472457,-0.0379570668699809,0.0184273333614382
"kin8nm","least_squares",27,-0.0385499622367078,-0.0275218509957734,-0.14987544349157,-0.0267062875442403,0.0651388525944303,-0.0429381587343079,-0.0372979226954872,0.0191800284916624
"kin8nm","least_squares",28,-0.0390554472116444,-0.0279017748284796,-0.153852678395133,-0.0225718642244958,0.0736818910789635,-0.0363339876667439,-0.0426233221329255,0.0192674046294702
"kin8nm","least_squares",29,-0.0392618739415492,-0.0263721287875684,-0.156763199237448,-0.0286811122570532,0.0709677526176127,-0.0366399824525135,-0.0404275046712477,0.0158265984861532
"kin8nm","least_squares",30,-0.0377344182079026,-0.0279114063751868,-0.16093214357273,-0.0257592470623507,0.0731163224921938,-0.0374582260281048,-0.0408797024423591,0.0219285142402884
"kin8nm","least_squares",31,-0.0450184589178626,-0.0203722444333456,-0.15333631998445,-0.0288381733609995,0.0738511455717831,-0.0400826039460077,-0.0443213982674977,0.0223197165224872
"kin8nm","least_squares",32,-0.0415231326161498,-0.025875004494245,-0.154534362532563,-0.0286924524203896,0.0668597672015564,-0.0396319508320928,-0.0425821702509175,0.0176027000255906
"kin8nm","least_squares",33,-0.0368717293455669,-0.0282779033413426,-0.154601675503171,-0.0307015107625474,0.0739132622975459,-0.0407764915051986,-0.0410747387503746,0.0215069810301351
"kin8nm","least_squares",34,-0.0398432322330006,-0.0283319840344848,-0.152725688137072,-0.0275722243118053,0.0747673115950522,-0.0413057999035992,-0.0441415215223494,0.0226903001243899
"kin8nm","least_squares",35,-0.0457695968618652,-0.0271080617556765,-0.151001390874098,-0.0216666088536069,0.0679925642899314,-0.0439868958697381,-0.0423439557193561,0.0185311458800357
"kin8nm","least_squares",36,-0.0403406859017808,-0.0225641222748478,-0.15664843276941,-0.02801053112847,0.0679321123684862,-0.039739860889455,-0.0401392383970275,0.0218896333410079
"kin8nm","least_squares",37,-0.0394256848863813,-0.0239976226543289,-0.157247251834324,-0.0274437305131879,0.0740467628682323,-0.045077231258421,-0.0425051883949942,0.0166574833292837
"kin8nm","least_squares",38,-0.0419236971679805,-0.0211744150541115,-0.152928465848825,-0.0227856258035757,0.0687734896664069,-0.0407339917043158,-0.0355523250106888,0.0221565490338825
"kin8nm","least_squares",39,-0.038946031822467,-0.0198518100514977,-0.154914398045877,-0.0286784122845059,0.0721649139589896,-0.0400582456757996,-0.0418885334854273,0.0193472211403412
"kin8nm","least_squares",40,-0.0425426823724954,-0.0287846805306082,-0.155022127023907,-0.0264111882584224,0.0723684495356093,-0.0439361639438232,-0.0427580801213447,0.0225139235819957
"kin8nm","least_squares",41,-0.0417832015662229,-0.024661076489863,-0.151143197195962,-0.0239011652485181,0.0648854733568523,-0.0380788436848781,-0.0422247644113862,0.0193220727953235
"kin8nm","least_squares",42,-0.0413143512921671,-0.0267714348054948,-0.154679665206737,-0.0265938129731418,0.0739310053646353,-0.0418108869595052,-0.0405834755214406,0.0214229335783186
"kin8nm","least_squares",43,-0.0387189530605509,-0.0226843843746296,-0.152508048632904,-0.0269300809632755,0.0724230636301439,-0.0406881034453868,-0.0419858398035193,0.021937797729115
"kin8nm","least_squares",44,-0.043578259843519,-0.0281303722750527,-0.155704366608833,-0.0228075106375597,0.0700689653269592,-0.0420846286183134,-0.0420349773513848,0.0219153438552908
"kin8nm","least_squares",45,-0.0370618297337623,-0.0258029752502957,-0.153256148171359,-0.0237728072726266,0.0690779400445096,-0.0450356791630956,-0.0411868181817422,0.0208641038972662
"kin8nm","least_squares",46,-0.0402007579671151,-0.0234362902382208,-0.154537156754003,-0.0265926091460657,0.0736381533806313,-0.0340454391395747,-0.0405927040553383,0.0195366684135231
"kin8nm","least_squares",47,-0.0423717515663424,-0.026608111471076,-0.151049984045352,-0.0249060889320355,0.0707683757555109,-0.0423498865867552,-0.0415728710775658,0.0192085026735121
"kin8nm","least_squares",48,-0.0434885254359433,-0.0266110329391448,-0.153833999550772,-0.0276476137908344,0.070141948543732,-0.0419099586967743,-0.0391381125945946,0.0184437271332779
"kin8nm","least_squares",49,-0.0389154573078884,-0.0250643131547249,-0.15539143512049,-0.0269843482479106,0.0749007970489436,-0.0374425471599379,-0.0412420559117423,0.0201420071090682
"kin8nm","least_squares",50,-0.040865296740503,-0.0298468178454014,-0.156200529183857,-0.0280791572168539,0.0650759709351702,-0.043911080075863,-0.0422159842737702,0.0209787732826093
"kin8nm","least_squares",51,-0.041393531473115,-0.0265625032138238,-0.153135662650586,-0.0263637506274639,0.0705634323894579,-0.0422105911954604,-0.0438465186734896,0.0197305361621656
"kin8nm","least_squares",52,-0.0412557478023324,-0.0267222778654519,-0.155265426397596,-0.022967511915034,0.0692975244223047,-0.0387722729952492,-0.0382625431570155,0.0166900553775799
"kin8nm","least_squares",53,-0.0389870802246633,-0.0261830626470372,-0.156095529083668,-0.022026390057786,0.071574322647483,-0.0411539834259257,-0.0394900783508241,0.0210975188599541
"kin8nm","least_squares",54,-0.0423714765892709,-0.0242746695451983,-0.155585463571345,-0.0275275641548365,0.0669737137753345,-0.0417350453562847,-0.0423350809294313,0.0203385381573502
"kin8nm","least_squares",55,-0.0461147927263875,-0.0215725982776664,-0.152153673155504,-0.026042956113564,0.0705687318600356,-0.0440264271910466,-0.0369612916373027,0.0208298753126479
"kin8nm","least_squares",56,-0.0396514347600139,-0.0266038880949077,-0.153340933543556,-0.0256410074148791,0.0752410872198672,-0.043453818725892,-0.0425968138873972,0.02291822084551
"kin8nm","least_squares",57,-0.0448321340357635,-0.0281585889720696,-0.156035626081995,-0.0241978614773862,0.0710339035164309,-0.0403384018728032,-0.0415327846841272,0.0209713792484616
"kin8nm","least_squares",58,-0.0382080552755511,-0.0308958878022666,-0.156189646847961,-0.0222779563324816,0.0728247565868254,-0.0405268450404319,-0.0389088687917587,0.0201131571825493
"kin8nm","least_squares",59,-0.0443521417053652,-0.02400480896123,-0.15682788422277,-0.0274312383932984,0.0731994562377877,-0.0393409500953792,-0.0396369556476434,0.01789763349431
"kin8nm","least_squares",60,-0.0442575155986533,-0.0246712933625914,-0.156311571101222,-0.0255039075503236,0.0698365872306215,-0.0405352171584818,-0.0416567927671513,0.0179863580298457
"kin8nm","least_squares",61,-0.0410782609677154,-0.0249211298790873,-0.154427286542836,-0.0267838758981049,0.0685719712055217,-0.0396139953092064,-0.0405893421446719,0.0227636533634548
"kin8nm","least_squares",62,-0.0424498768252852,-0.0237965739436433,-0.155921391129993,-0.0275842305257341,0.0694237204778551,-0.0441651749802194,-0.0438122982495683,0.0213251446325723
"kin8nm","least_squares",63,-0.041704176586247,-0.0303717902232881,-0.156522649787351,-0.0243668741555215,0.0718271436640121,-0.0406465633562068,-0.0383549364146839,0.0206061781517333
"kin8nm","least_squares",64,-0.0408226339691321,-0.0263624209960258,-0.154983402816166,-0.0271725894600682,0.0722663639505531,-0.040524180158583,-0.0427604990022217,0.0224693909480274
"kin8nm","least_squares",65,-0.0408983783253794,-0.0246464923171137,-0.149300134649842,-0.0276770942243168,0.0717687726144902,-0.0417926578424059,-0.0382612561414426,0.0238856737727748
"kin8nm","least_squares",66,-0.0431073772558354,-0.028378131701065,-0.153376354517326,-0.0238718420051963,0.0687776165995897,-0.0416720216988364,-0.0377581983153886,0.0217763837719247
"kin8nm","least_squares",67,-0.0414510666462424,-0.0311092244680418,-0.154617716673997,-0.0254912551828241,0.0731207488490444,-0.0378262284051723,-0.0391199156692535,0.023220587082553
"kin8nm","least_squares",68,-0.0449627463452289,-0.0264466406053282,-0.15399343089317,-0.0269931717452223,0.0717183577210531,-0.0386609088719118,-0.0398491981112931,0.0199090801854154
"kin8nm","least_squares",69,-0.0431787779420424,-0.0264699351470644,-0.151539616692542,-0.0273219633993879,0.0703311721602475,-0.0388021794577739,-0.041811235649854,0.0160230414029824
"kin8nm","least_squares",70,-0.0423771866680414,-0.0249921109564044,-0.155548273541297,-0.0295130719845164,0.0674661851963676,-0.0431604701997788,-0.0403920463759896,0.0189370546165792
"kin8nm","least_squares",71,-0.0378617458313587,-0.0254834416405178,-0.156337961008884,-0.0257264176291654,0.0664989920779433,-0.0408990948230854,-0.0410025328648814,0.0212136298646567
"kin8nm","least_squares",72,-0.0390111831762932,-0.0223617991721683,-0.153482209337331,-0.029274363911109,0.0712319122686428,-0.0412078294243859,-0.0374905552617325,0.0203651300605762
"kin8nm","least_squares",73,-0.0403190611889028,-0.0269650526577409,-0.155771822172109,-0.0221510976013564,0.0698454736804828,-0.0400459119355442,-0.0403910988498517,0.0175922433501151
"kin8nm","least_squares",74,-0.0392840801470787,-0.0264048093044097,-0.154735718999028,-0.026212096607258,0.073924652181339,-0.0452298284128862,-0.0460075715842301,0.0232461546668761
"kin8nm","least_squares",75,-0.0421445777820216,-0.0251548957634729,-0.154536867880387,-0.0248329024569338,0.0729453788005454,-0.0377774606428479,-0.0370086732881174,0.0190871450102318
"kin8nm","least_squares",76,-0.0434584307982982,-0.0230407399730828,-0.153422928953577,-0.0203338635152201,0.0703763146009991,-0.0351904273524268,-0.0399746644132258,0.0246554517555891
"kin8nm","least_squares",77,-0.0405297111852762,-0.0236512849839394,-0.155962917851275,-0.0292995632004224,0.070051241098826,-0.0370496349929513,-0.0408567191808859,0.0187733959563017
"kin8nm","least_squares",78,-0.0380561918194285,-0.0243346290019428,-0.153083525944918,-0.0241556274302053,0.0727343377521328,-0.036976949425422,-0.0406302897181902,0.0177902385097097
"kin8nm","least_squares",79,-0.0417397637492437,-0.0281529141786707,-0.152776645111528,-0.026968204011212,0.0709483855374207,-0.0413855351192748,-0.0430925111475426,0.0225588610407243
"kin8nm","least_squares",80,-0.0387206789431889,-0.0204235587742255,-0.149701000984463,-0.0237529813021617,0.075708771247978,-0.0383830648614918,-0.0377353596429736,0.0239318889594281
"kin8nm","least_squares",81,-0.0422074362376029,-0.0273758866286346,-0.158944041459167,-0.0261086771647353,0.066677985493801,-0.0427932055145366,-0.0433131711728117,0.0200998745476748
"kin8nm","least_squares",82,-0.0439888324540781,-0.0193053677204352,-0.15155653967396,-0.0234406244797578,0.0701510824359644,-0.039930257159741,-0.0403326554510692,0.0209321003354394
"kin8nm","least_squares",83,-0.0429683741852966,-0.0235973803039907,-0.156331569856794,-0.0222523682173376,0.0674990022981756,-0.0398394292046771,-0.0413795811329426,0.0152460284888499
"kin8nm","least_squares",84,-0.0404426922661256,-0.0218413976211781,-0.153435408839457,-0.0201467688530065,0.0639010081455158,-0.0418495505996765,-0.0376053338810566,0.0216267219068786
"kin8nm","least_squares",85,-0.04134001426279,-0.0251214643090724,-0.151036766357372,-0.029345162363562,0.0740330590977173,-0.0405080439042697,-0.043988686356335,0.0219517258722504
"kin8nm","least_squares",86,-0.0404074120697343,-0.0220452364521124,-0.155222476612568,-0.0279853189261162,0.0709169066457869,-0.0386010685550884,-0.0407606313253121,0.0251652520984111
"kin8nm","least_squares",87,-0.0430637753848799,-0.0283950874179461,-0.154330413023053,-0.0228990411048708,0.0711767669341934,-0.0406163047951996,-0.0411779371077824,0.0180962608855597
"kin8nm","least_squares",88,-0.0381280953297786,-0.0249587336612121,-0.157018478711908,-0.0259144144254071,0.0705309983117877,-0.0409696711631514,-0.0422392453998665,0.0192782692718348
"kin8nm","least_squares",89,-0.0369066188296754,-0.0245722233100027,-0.153911973692997,-0.0240941073288702,0.0681512933695577,-0.0456178668468626,-0.0381042132734086,0.0161556719310909
"kin8nm","least_squares",90,-0.0372157833078453,-0.0231333345490458,-0.155898153334811,-0.0221986141816012,0.0723515253071943,-0.0411396219928666,-0.0399468096383545,0.0177109705333174
"kin8nm","least_squares",91,-0.0402118574686726,-0.0243615275224548,-0.153114109772886,-0.0275733680232671,0.0691618961858999,-0.04116615078817,-0.0406248626687697,0.0246668385355409
"kin8nm","least_squares",92,-0.0399562675867767,-0.0268346091940681,-0.154976274084071,-0.0266901777679606,0.0693530784677599,-0.0408019338860635,-0.042228119548939,0.0192223320508749
"kin8nm","least_squares",93,-0.0407631723266909,-0.0273902097042685,-0.1502583258825,-0.0239901710510194,0.0700699212320276,-0.0412872496089212,-0.0374951156130837,0.0202144310381505
"kin8nm","least_squares",94,-0.0396824813264534,-0.0308118797698599,-0.156424980547904,-0.0251261201058648,0.0723023814277525,-0.0431505566211449,-0.038388379492111,0.0220042443510935
"kin8nm","least_squares",95,-0.0358717074132847,-0.0284228695019304,-0.154277873670895,-0.0232602800471514,0.0755318792448205,-0.0413159650342832,-0.0417667887174451,0.0232305033352032
"kin8nm","least_squares",96,-0.040825749916988,-0.0247984021581805,-0.152555138984214,-0.0278112093913044,0.0701082218292298,-0.0434689349642301,-0.0405481674466481,0.0223962793074357
"kin8nm","least_squares",97,-0.0395471309709135,-0.0265357105447855,-0.155716608173674,-0.0251862687618032,0.0731926911298239,-0.0432352239424184,-0.0421384003951913,0.023557310299485
"kin8nm","least_squares",98,-0.0373493254134832,-0.0254558562054134,-0.156196020827199,-0.0283032549180562,0.0748228691037421,-0.0461230845321637,-0.0445110525188785,0.0213276422136546
"kin8nm","least_squares",99,-0.0450828998786819,-0.0273508284232007,-0.156044595214255,-0.0203705894646929,0.0714465895224566,-0.0390939521397867,-0.0367398113805111,0.0236283500199905
"kin8nm","least_squares",100,-0.0412742443980933,-0.0264045613720341,-0.154629130818016,-0.024362321078241,0.071619305941625,-0.0374497558935616,-0.0361778043527921,0.020206693649055
