"dataset","method","split_id","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence"
"superconductor","uni_loo",11,-0.130431874640218,-0.317538407493589,-0.253904063964224,-0.346869423510329,51.499431401467,53.624822060398,0.307761628030858,-0.420748469417908,0.647797150412718,0.627166529134825,0.039774955408346,0.0951929736923471,-0.0111716062405952,0.0973934614598242,51.0711758841114,39.9746070518399,0.0667579731131979,0.0460619670914528,0.170142220985296,0.158084960097231,0.181135549161472,-0.352631505491617,-0.222349754081645,-0.388547548867855,51.1773407983581,50.7740893888935,0.333461565780766,-0.33403258159467,0.837720676485086,0.819929164564543,-0.00440748306842362,-0.00459639322440168,-0.00501337732062075,-0.00465216131268912,46.0958808425659,42.7728578097689,0.00217819997126409,-0.00397727398935342,0.00238776540893181,0.00458888486816054,-0.247276029284778,0.118676957082739,-0.454856014887322,-0.114533212621417,44.1052050711943,28.9482458541147,0.161193380673382,0.217266830156766,0.406707737050905,0.531033247615134,-1.21360834481851,-0.966939725739579,-1.51153563288687,-1.15362878983399,50.7676407886652,51.8774810728068,-0.254725250456321,-0.953389555555782,-0.836099709042533,-0.94678719360955,0.338843418572402,0.290364719973576,-0.395464458293833,-0.323053335150243,8.83416416687651,-12.7011738638076,0.149260842806503,0.37811123172309,0.375453051520369,0.390925856381425,-19.6265261737274,-18.1573322163275,-18.7338249971237,-17.9437316449516,52.3088661374817,53.1868494014701,-15.3950382936027,-14.9078176462589,-22.6809487469989
"superconductor","uni_loo",12,-0.130291853216673,-0.329325569198991,-0.260886289955282,-0.357428511224702,52.0949642891982,54.6220453368217,0.317765093805344,-0.439091090507525,0.667493167472101,0.63716683320461,0.0435935668892311,0.0979654270808294,-0.00842371625043823,0.101405248259306,52.111688378419,40.2171378707611,0.0674181363192062,0.0472361461856471,0.171576256079222,0.158402339076585,0.182404458952842,-0.363753811538209,-0.232894507088801,-0.397710201386313,52.1570141795002,52.1138349401331,0.337773333665037,-0.350512517519344,0.849520637141559,0.825236684222973,-0.00444838003526272,-0.00469335229316691,-0.00507039217759923,-0.00471791181997487,46.7118997045475,43.6602839110786,0.00224095718868824,-0.0041412725848361,0.00250121211740186,0.00457803853291604,-0.23930060029358,0.126975093326303,-0.45939523156151,-0.110792280471266,44.4123776331163,28.2561601612045,0.164799745467477,0.225781402232412,0.416895613446902,0.539622904359532,-1.20242948870313,-0.95202643170889,-1.52420303630023,-1.14488327986728,51.2961873828756,53.0144317087752,-0.240382303477228,-0.928958375973265,-0.803260580221548,-0.947777152268161,0.352113514462555,0.286920932866283,-0.407278646376674,-0.327343755519346,8.22316966801512,-13.4699151720278,0.150429257875239,0.370400916887536,0.378665274435086,0.391764640312192,-19.8953217605303,-18.3466367281412,-18.9822356337085,-18.1351120429199,53.3598535728035,54.2796840301055,-15.7066187637646,-15.4028372522432,-23.5147352692743
"superconductor","uni_loo",13,-0.13007007502442,-0.32265903002343,-0.252970935294968,-0.348986080454386,50.7513910525592,53.3943827954186,0.308423990857256,-0.435407195580325,0.650344959486619,0.619516041466562,0.0383800984055765,0.0978398158863798,-0.0135483515977408,0.101296682146369,50.4440492571499,38.9249513468637,0.0670005842193767,0.0477036457956952,0.170068867752618,0.156859510408053,0.188272827426508,-0.365635864222983,-0.220318909273974,-0.397475205172164,50.4838480950413,50.4116421650611,0.333097698346598,-0.337823132016341,0.837555999591971,0.814683306452953,-0.0044254685472597,-0.00467492972253102,-0.00502391738565018,-0.00469248179420577,45.4282957484971,42.494326272306,0.00208933152350507,-0.00412295510847058,0.00227720816232001,0.00436809808939916,-0.23344065245152,0.123921768386995,-0.441951178320431,-0.105941786723869,43.1402258221327,27.5298715452415,0.161991959249941,0.231024177395369,0.409823036866704,0.521438374483796,-1.18393915205747,-0.949087286888137,-1.52382327615281,-1.13608343756745,49.878593815024,51.9259319926573,-0.242050553379904,-0.923125506633905,-0.792446747126711,-0.941021663045052,0.343670588437494,0.288715866341443,-0.403750505684838,-0.325737789529798,8.17410681512884,-13.0378763814186,0.148350927016154,0.37225065698825,0.372068122437792,0.387131731275742,-19.8414728090105,-18.3154241918666,-18.9669686194361,-18.1079315955315,51.7460734507722,52.6295501287053,-15.3141324986482,-14.8632766582587,-22.6696098963733
"superconductor","uni_loo",14,-0.118183325989158,-0.311590016799936,-0.239497088305329,-0.33855050845637,49.8755567983036,52.3952996351576,0.305125085219701,-0.419925107362139,0.642833759098361,0.615819947977335,0.037358660244546,0.0953028186302785,-0.0132348683933275,0.09820846020893,50.106887502074,38.9682394784633,0.0662135701018604,0.0465816402390526,0.168306001937347,0.15550610842893,0.194072533144894,-0.351523583015426,-0.205141777100311,-0.387745774882997,50.1236010878416,49.8503049987617,0.333336467998916,-0.330526600068864,0.840730766272857,0.81625990307206,-0.00436210365440798,-0.00459275163651435,-0.00498913653430867,-0.00464028945284758,44.6201938588616,41.6995080604244,0.00218132218353724,-0.00396896647313679,0.00233227433645046,0.00447012066556625,-0.228894309168435,0.132018428214614,-0.443378087085763,-0.0994312502123122,43.1321688903819,27.7561070527854,0.160980751244916,0.232405993158997,0.406086912107963,0.515955545535573,-1.17918162864053,-0.978902495141428,-1.48595093512785,-1.17025792586125,49.35843675696,50.9928799963611,-0.230027114205356,-0.986699700620622,-0.784365637171986,-0.922083731236346,0.325270726993254,0.273778233450532,-0.384676332612793,-0.315806432283025,9.08512378819527,-13.0029837802271,0.147529956442127,0.359529196264338,0.370264851466728,0.385919551996605,-19.6984339545815,-18.2373190449851,-18.7882000963904,-17.9897663519988,51.2396137887944,51.9891699156851,-15.1060229238928,-14.5064735544595,-22.9770484872402
"superconductor","uni_loo",15,-0.133179276746324,-0.325407226322624,-0.257191747583861,-0.350127086961525,50.9855110159825,53.6236148797107,0.309412862231483,-0.44320495010053,0.652175879764001,0.621293876339638,0.0464254277484527,0.0979454461244426,-0.00396450072242201,0.101865895386288,50.9527202045489,39.6271261604233,0.0668311283180383,0.0474335185372752,0.170222843417887,0.157064671105764,0.167841302007524,-0.365535424510094,-0.236619911832224,-0.395338220823247,51.0102199191688,50.981856156023,0.333023537911504,-0.334281783988679,0.83810275210856,0.813792522312619,-0.00450396993186251,-0.00474347061722779,-0.00506360227491527,-0.00473211283197617,45.8061725907455,43.0448818932658,0.00216363171392276,-0.00419242982727814,0.00235206121062186,0.00439257367902014,-0.242095696511953,0.12337291726197,-0.457920605509183,-0.11480655470213,43.6355445663618,28.5406712797794,0.166345399043667,0.226861913440041,0.423600003471712,0.538196199231812,-1.20091453513139,-0.987778278891848,-1.4904117853308,-1.16646668088631,50.3936339200256,52.5941691639524,-0.240881017177128,-1.00994149869297,-0.814909783385223,-0.934910427797646,0.342524304200749,0.285989408653488,-0.396338477752402,-0.319808387930204,8.601614069689,-13.036624809758,0.148929119947259,0.369973316322433,0.373612419405777,0.389623617224077,-19.6807468990572,-18.2236490786813,-18.7194379830871,-17.9426398459005,52.1638261883312,53.0390058649261,-15.3240596603095,-14.7759697693364,-23.0691137860749
"superconductor","uni_loo",16,-0.131841115997857,-0.322406316650992,-0.252520009994682,-0.347100775413926,51.0023100293693,53.2371536465579,0.304031946480043,-0.425377415972975,0.627453960844241,0.600514988804631,0.0367551764351749,0.0972627861653722,-0.0135164157373706,0.100854116029273,50.8550616294412,38.6065398547721,0.0658051443826899,0.0470123227734323,0.166684373171612,0.15579697930405,0.189897933298595,-0.363361052404413,-0.212357753491987,-0.394875271560301,50.9618930169459,50.586511974354,0.333642031837438,-0.336898189345123,0.8365163391831,0.814448665722734,-0.00448574462699523,-0.0046630469921942,-0.00505809816342166,-0.00466774622391051,45.6315549754097,42.3049675807125,0.0021138491274146,-0.0040951078023617,0.00212306392166902,0.0042708322934676,-0.245110806221492,0.117467472278509,-0.456243903455857,-0.113303015663995,43.5930768273672,27.1885453921164,0.154205419766042,0.221188557365729,0.390355279995801,0.502602323625899,-1.17105263791921,-0.949484765240521,-1.48263400267727,-1.13384536042652,50.4363408523234,51.94049719013,-0.235709104049507,-0.94248798097975,-0.795056598517937,-0.919820227138189,0.343745318805627,0.2912846575943,-0.387975139311693,-0.318105263841767,9.76611264006833,-12.2228009383535,0.1484185239456,0.377011689638924,0.372143822676538,0.387821163812077,-19.8454155295636,-18.3352018515681,-18.879176865419,-18.099138392583,52.1667243336061,52.5515880069588,-15.2609529187629,-15.1525125555734,-22.912851125582
"superconductor","uni_loo",17,-0.133084504864596,-0.319506477713308,-0.253995641600572,-0.345807317571807,50.8742352835978,53.1999871568882,0.304056976150229,-0.421396582635557,0.632339582677151,0.605130392625259,0.0409927517799844,0.095203653849403,-0.00871174452765668,0.0980365040863797,50.9322406001843,39.0979818299036,0.0660895571751203,0.0456525643482953,0.167862547781023,0.155793035154842,0.172791168121809,-0.353273797395293,-0.220667590895007,-0.388057786715952,50.989270291574,50.5060113480465,0.333493030854306,-0.334165552853841,0.840272268552905,0.813368165129046,-0.00450350518279827,-0.00467234928536987,-0.00506814469328582,-0.00469081499473966,45.312732158271,42.1117811398846,0.00213750998842144,-0.00408216706309754,0.00230096969711871,0.00440563274028986,-0.238472619897775,0.119285320015616,-0.448471581197317,-0.113496011135139,43.239047892437,28.2286464096284,0.162412830893984,0.2186605243553,0.408103936295186,0.521663991215705,-1.1536038036293,-0.93342520479553,-1.43873992670246,-1.1174957026611,50.3353998712716,51.8482919053681,-0.242476201304848,-0.92495160783686,-0.804945434517403,-0.926061768864474,0.332581421983841,0.278892329913824,-0.38373401429396,-0.317164901564366,9.00861972331201,-12.0212999819191,0.14864509906705,0.368304132539539,0.372955152464604,0.387823007112048,-19.7184536966161,-18.2438483776005,-18.8098289380726,-18.0206556163538,52.1864714519433,52.5484123772718,-15.3523037483215,-14.0764948273766,-21.7166488688123
"superconductor","uni_loo",18,-0.138166593384062,-0.320059708854286,-0.263331573052776,-0.348047152724456,51.2321079495622,53.8813286392601,0.312691289189509,-0.428538485475322,0.656354138487976,0.632094357223802,0.0410536630650698,0.0953085009906708,-0.0104976787259881,0.0982318344613884,51.220753230386,40.4357906346655,0.0667442338959142,0.0453976160175926,0.170267221801463,0.156357470421201,0.176414209305457,-0.348922074051183,-0.229989459639074,-0.385732965555519,51.2811731852995,51.0419880323031,0.334988785218041,-0.342606216825815,0.847823406338607,0.816421199037962,-0.00440778679486365,-0.00457483775151516,-0.00497483289754544,-0.0046272435062407,45.9323269618059,43.0403729728612,0.002327741163061,-0.00404300559493339,0.00255511639534593,0.00476951860475283,-0.25062934866587,0.117524838013651,-0.461773033051256,-0.121466524365306,43.3962619401042,28.498402597374,0.161995432504316,0.225907480250642,0.41255976929099,0.533717789899578,-1.18455629201139,-0.977279642678186,-1.4869992847099,-1.15924408666803,50.8414464407693,52.5193703110772,-0.235874849273087,-0.980924597895006,-0.799798165440502,-0.927581967751459,0.343146838218079,0.292380595825549,-0.396552880895885,-0.318652343760417,8.24242911134017,-14.0087499711007,0.150401724349159,0.377871211485493,0.378646500259478,0.391387906440111,-19.8334564797889,-18.2971468374602,-18.8873404628993,-18.0497493493247,52.645314710515,53.6838118792546,-15.8868801617811,-15.5858226975669,-23.695956012859
"superconductor","uni_loo",19,-0.130481008055913,-0.319054420488077,-0.248887355609382,-0.344725198271687,51.5372599932375,54.142350773194,0.30543632781008,-0.430477011045785,0.623365923840052,0.598664846335225,0.035239959790054,0.0958563879243039,-0.0159413287058093,0.0984235514137904,51.4242973640549,39.862257357359,0.0668757006287896,0.0468795156622557,0.168949395961468,0.157577933145588,0.184627150765067,-0.355252405123069,-0.210824746549148,-0.390239843015226,51.5168181631226,51.4250594378932,0.335943193204573,-0.339228768408013,0.837943162124206,0.815808554822182,-0.00445474700385159,-0.00465605859839435,-0.00505272231330454,-0.00470077072215966,46.0560280695212,43.1199935150014,0.00209222954506232,-0.00413303458490359,0.00202956349705264,0.00408117874151438,-0.23235451247663,0.123770222112479,-0.439079878247129,-0.107933698558472,44.2414139739857,28.6611223539293,0.160898446976957,0.225617582565112,0.40213437571721,0.51798218482391,-1.14736924266733,-0.944618615648313,-1.43953362542284,-1.12375247500021,50.5671810574718,52.7098225456582,-0.232385607447353,-0.956096366519485,-0.785576915131783,-0.927191015428293,0.333129563215114,0.284755251427852,-0.386257011631691,-0.317029249078555,8.91533442255889,-13.003028265416,0.149089006377,0.37497394478306,0.372715761908385,0.390300726485935,-19.6122242111884,-18.1787888332291,-18.660953659537,-17.9364151949361,52.6583410057445,53.63030502696,-15.5917102394016,-14.4965989574132,-22.6675507918003
"superconductor","uni_loo",20,-0.125617554316586,-0.308925040701783,-0.247428315311089,-0.337575758270478,51.3055856077047,54.1383003139714,0.311025623396731,-0.429496513425523,0.651304771749397,0.622837491460164,0.0349891086796898,0.0922099233411897,-0.016087816770737,0.0936038347398781,51.0629371968688,39.5747661768592,0.0661439405646798,0.0437260848976044,0.16732629561967,0.155720148083132,0.197649312260854,-0.330559250386107,-0.205010297749662,-0.375379122906686,51.1174592877697,51.1343321660249,0.335717186739486,-0.337666032493777,0.841344538410862,0.816645472245954,-0.00429658178138234,-0.00449218013452949,-0.00493631248664031,-0.00459820685248635,45.8133356960812,42.4946732265382,0.00217776475876445,-0.00397276857621049,0.00232135658470473,0.00445880323045206,-0.252152188794029,0.100751553259355,-0.453836932127534,-0.12939897153596,43.2974435539551,27.7897978593922,0.15731661313125,0.205875744835454,0.396695339135862,0.525073020365805,-1.16127492061098,-0.934616081595745,-1.45833165119391,-1.11229272574271,50.4113460848813,51.8913748406254,-0.246022746792336,-0.929112785888974,-0.814165055667157,-0.952673857471359,0.333818096769458,0.285235322020802,-0.38529367889531,-0.307281853475667,8.4740747308886,-12.6954829839673,0.148977943772767,0.370621809107054,0.374171177575812,0.389838734442434,-19.6016021569176,-18.1422224878628,-18.6649826688519,-17.8960550612668,52.4571020604526,53.2096795892072,-15.5152659508405,-15.3572399078185,-23.1704060820215
"superconductor","uni_loo",21,-0.130827166567322,-0.321705720758064,-0.254656769699318,-0.349229154726035,50.5726477127638,53.4470159884185,0.303567379065264,-0.439239265019746,0.635343423597221,0.607073129731574,0.0364451307554175,0.0949065916963465,-0.0152219460828391,0.097712435051023,50.57028621288,39.4032406478042,0.0668904519494998,0.0465996009455881,0.169605769029409,0.156023002399987,0.195627064461717,-0.354624627657503,-0.212184545621989,-0.388840747261282,50.5596820673219,50.8100080998325,0.332916483213724,-0.338281689481777,0.839106631876069,0.810832211131246,-0.00460078949263007,-0.0047739404635582,-0.00512898094847665,-0.0047824815841423,44.62838228268,41.7402333872091,0.00208958927633245,-0.0041883380973654,0.00215970333480014,0.00423492074241481,-0.240404491889383,0.124461531818135,-0.447570612472351,-0.109958510609191,43.352426102005,28.4527493555553,0.16511465052321,0.224277234596143,0.412288206782658,0.52484389624999,-1.16227728677236,-0.945334556652259,-1.44188747330701,-1.11756437524883,49.948077683889,51.7045794632337,-0.265254453989843,-0.957689086877777,-0.855667397274318,-0.976238028950271,0.330537176494806,0.283090436509119,-0.384710196041942,-0.319643814915652,8.46417263582589,-12.8924871792838,0.148458480321501,0.373308632596732,0.373237431411875,0.387777580476964,-19.8343729934516,-18.2659663081458,-18.9677935187644,-18.074694390727,51.884388450314,53.0513860079537,-15.4551883112313,-14.6143588872916,-22.5240757681886
"superconductor","uni_loo",22,-0.127548363345301,-0.316097617065638,-0.248089751200844,-0.343184784187631,50.7467933993761,52.8823879397136,0.306498450277384,-0.425678905629452,0.641157411428503,0.608015420412427,0.0371197342039463,0.0948327453516341,-0.0122732783984441,0.0977553343877282,50.7701458794982,39.3838067704852,0.0662309348496312,0.0463239587027523,0.167908157229148,0.15542380786895,0.186424396407939,-0.351331918827157,-0.208250222510949,-0.386929109617976,50.8427918685645,50.380964737775,0.332582493748178,-0.336770439469769,0.83678129346567,0.811033865776512,-0.00435033591907447,-0.00455991236324197,-0.00496972955617695,-0.00462791569552339,45.5276356639775,42.3721531515761,0.00214939288116921,-0.00400300172996634,0.00230620697320601,0.0043735961158852,-0.234497313784558,0.116533180342807,-0.444912596600551,-0.114424056136075,43.547482766844,28.3966473960848,0.156567963903466,0.219340496924879,0.394983545514719,0.510032905019836,-1.1500343002109,-0.913912357421758,-1.45096473548441,-1.09895487482604,50.0660703753848,51.4697716272018,-0.236904041371904,-0.89309523024245,-0.788724725458784,-0.901035269675923,0.341018275938228,0.294375525589241,-0.389942596433174,-0.322834271670454,9.61156858230307,-12.2982155766717,0.14837976708658,0.379485545510547,0.372828315557978,0.387434537180476,-19.6579670302965,-18.1861375152648,-18.7369557326901,-17.9533754555396,51.9947772639548,52.6705397163318,-15.2257019450145,-14.7169859164507,-22.3650092763931
"superconductor","uni_loo",23,-0.136724569920242,-0.324306995813148,-0.260663910504414,-0.349370770971861,51.3836585218404,54.0381456821994,0.312965440750502,-0.436450507944169,0.664219029590793,0.62552252070267,0.0401352705589473,0.0959427058834852,-0.0113586857266824,0.0988595246592925,51.0683195451463,39.6336040646381,0.0668083513292193,0.046264008754788,0.169388514140611,0.157131189582235,0.15677205700315,-0.35969721110135,-0.237554661989365,-0.390827120835549,51.1894448248804,51.1557614223512,0.333843641422904,-0.343703621977673,0.835807812053694,0.814458146411726,-0.0044585144526547,-0.0046180141694356,-0.00498790771118303,-0.00464973384732501,45.9335087207014,43.408563486506,0.00220523170945283,-0.00414581189494079,0.00239960119991275,0.00436419503945394,-0.235558225570845,0.126607602591995,-0.457048024116466,-0.114454991212831,44.1487560655484,28.5796595162175,0.162053240547933,0.22939248335393,0.41526511101892,0.525408168924329,-1.169181775422,-0.957793626870361,-1.46423812401118,-1.13472365825348,50.572380996513,52.3121077029434,-0.22696177190218,-0.960351167323205,-0.77862983549994,-0.908607399290976,0.34836926374547,0.296957320675345,-0.405761085273138,-0.331458715423484,9.16698667766338,-12.5313689987523,0.149832306772583,0.382206644806461,0.375839074636092,0.391249389063217,-19.6907999330284,-18.3352284175719,-18.7611755950046,-18.0796731589366,52.4514296700715,53.41466578043,-15.4946295462014,-13.8196012561438,-22.037033290608
"superconductor","uni_loo",24,-0.127676367596965,-0.318452857568616,-0.252483290047451,-0.344613292791971,50.6274257239021,53.6941848965564,0.307926624959104,-0.424330807804687,0.644408226095841,0.613692039608103,0.0362546049824976,0.0942570433598195,-0.0148583204568345,0.0969180923640702,50.4630414207112,39.1516476834595,0.0666364526114363,0.0457055052490559,0.169110325392044,0.155430147000343,0.192416473844689,-0.347373244006648,-0.211189104538456,-0.383809510562872,50.4937043604059,50.8002832436243,0.335085824466383,-0.338785963612909,0.839051412834489,0.812829932000073,-0.00449059917377776,-0.00464607521072004,-0.00507275576176839,-0.00468385772213688,45.3194834303388,42.7462411410287,0.0021313282210661,-0.0041270289574502,0.002231767866555,0.0042395361030566,-0.237542941972602,0.114292083651137,-0.439478549649621,-0.116692942706294,43.3906968048595,28.5033624116223,0.161520294541262,0.222498374482286,0.406025526499939,0.527998263382483,-1.16185041130159,-0.954183141040328,-1.47904467442912,-1.13645882889711,49.6659709406472,52.0237023045808,-0.237930765422224,-0.954481309217504,-0.795519152022406,-0.945197006941369,0.332632538247132,0.281729485267433,-0.385115205291632,-0.312801649636543,9.02266854063208,-12.7397233186286,0.148261333761483,0.373991096312537,0.372067994455211,0.386320158298309,-19.7371059584328,-18.2357874579245,-18.8797021945223,-18.0245717951435,51.6743453702917,53.194162815623,-15.7145672109107,-14.4146650095664,-22.722411381061
"superconductor","uni_loo",25,-0.137799249141143,-0.321591621313297,-0.257582188297653,-0.347101035427559,50.2868345467127,53.0819905263805,0.308030967676698,-0.428758108372763,0.644476892763665,0.615822781126239,0.0376569910911063,0.0962784587479935,-0.0143570381638809,0.0991622038948217,50.5343390608381,39.6048874195886,0.0663271918221899,0.0468982864667966,0.168919336994815,0.156058923741543,0.185234173057317,-0.357288724800084,-0.219604377481101,-0.390840708678357,50.5709662143085,50.5801244726121,0.331218434012382,-0.336349790861582,0.8343899470231,0.807147989461882,-0.00448308851217843,-0.00466657714528898,-0.00502592424004302,-0.00469417470679725,45.1444967942845,41.9936955372872,0.00216367066854725,-0.00399334979429774,0.00229791555222041,0.00448219040200817,-0.228692195195818,0.119174213582818,-0.431073559124228,-0.104406283723756,43.4462372984629,28.6684065325806,0.162013283250115,0.225419040219083,0.410046681275317,0.518644553981681,-1.17435463802433,-0.946447311938567,-1.48379600981545,-1.13575096219481,50.0825869884637,51.8978143375293,-0.229765432683131,-0.930446973752015,-0.776085777798214,-0.882317058526586,0.32644483234575,0.283848659419135,-0.382090645470821,-0.313692918229862,8.15420884416329,-13.4388044877074,0.148229173427088,0.373303737245271,0.371677130785984,0.38648509391393,-19.7242386273594,-18.1675730267998,-18.7896047012326,-17.934127125695,51.7904938230436,52.9616766631196,-15.162233731951,-15.4844861593832,-22.9607107332559
"superconductor","uni_loo",26,-0.141038898860887,-0.325503617314676,-0.261053899835307,-0.348297156932885,51.4481886913455,53.7930326692133,0.305388279360564,-0.431951152901253,0.637543123238867,0.60162046852567,0.0396929429866553,0.0945482948195932,-0.0109091000973513,0.0972162922693547,51.1513793951519,40.0271433155894,0.0661175641024244,0.0451185154933051,0.168896532140795,0.156408581791448,0.170611168928755,-0.352249281560873,-0.227371275892407,-0.385718002731062,51.3010401248475,50.9447262152357,0.331005445762804,-0.342229305679963,0.836255951151401,0.810757797504707,-0.00441806053235268,-0.00458812531419979,-0.00496339885139324,-0.00461746190576448,46.1819825985667,43.4797295566031,0.00214302500604864,-0.00406661825869882,0.00218364424846999,0.00415520280069489,-0.246889847738014,0.108639690287224,-0.457849876649795,-0.128500965084154,43.8373761599458,28.4846598922187,0.161114396975879,0.217257036831204,0.411213003039071,0.540173894868027,-1.19782174007234,-0.965535449685959,-1.50435136939278,-1.15019257506203,50.8243333452942,52.2731707464657,-0.235415571752104,-0.95713115285222,-0.800912755161632,-0.920020169403873,0.327254388098324,0.284491774152234,-0.388078600872395,-0.316077126574839,9.45043099249617,-12.3813779978337,0.148846394507626,0.372073941894759,0.372274998397065,0.38807521911442,-19.7214204620524,-18.1460286620006,-18.7690531573344,-17.9050630760379,52.3272589127675,53.3525931795011,-15.4148525650594,-15.1136428947611,-22.704535173264
"superconductor","uni_loo",27,-0.132664384970143,-0.320677713775804,-0.253340199069711,-0.343922601404952,50.8908259241439,53.175376471239,0.304804784408793,-0.434578220618401,0.641657001183983,0.601283943195904,0.0420642884119382,0.0948961513276744,-0.00816771819459973,0.0977805216625243,50.8827095601736,39.0243912501436,0.0656922552057252,0.0455504913879211,0.167526594048665,0.155171962991175,0.16913889343251,-0.351021255889875,-0.227647000076451,-0.385310677663903,50.9475280673122,50.2297539510882,0.331833466787783,-0.3258887378839,0.836824794773767,0.809181123157839,-0.00440358660102012,-0.00459434565805767,-0.00496766111341334,-0.00462472589713067,45.4774033220028,41.6992802324563,0.0020807164981286,-0.00397654938910467,0.00218645948148342,0.00431081068774918,-0.234422047476899,0.119304695488805,-0.447282692871152,-0.112157639572486,43.2915163593601,27.5216206134799,0.156550545047209,0.223915706046606,0.402305736859509,0.515363209972543,-1.18093980929673,-0.958438956529818,-1.50579556629499,-1.15087812764455,49.9920317902819,51.8374914636611,-0.229667559375373,-0.944524364990856,-0.776288481774518,-0.907909719232028,0.338667591827219,0.289335073020384,-0.39697545360328,-0.318924303425287,7.99944112571552,-13.8313435604051,0.147666807660217,0.374070053769386,0.370212390433777,0.385915524498788,-19.601298082076,-18.152565591408,-18.7024831062877,-17.9265075898994,52.2589480474268,52.847675750286,-15.2364669159096,-15.0634457072025,-22.5967513869732
"superconductor","uni_loo",28,-0.134539552402122,-0.325199749837786,-0.256820795881872,-0.348613116025782,51.0954993271574,53.7506410497215,0.309731405832361,-0.43556746848843,0.648343779609935,0.619106285311955,0.0391870830279295,0.0952366260896298,-0.0126599877425932,0.098241010090611,51.0036117986496,39.9028927844278,0.0663771689406961,0.046325215081268,0.169178007939167,0.155932091032882,0.174298824605218,-0.357893690775528,-0.228270445419752,-0.388405968784961,51.1003113340214,51.0771590461277,0.334142956764525,-0.340667517498092,0.843468880530246,0.812081529084337,-0.00442002781919635,-0.00456497363985355,-0.00495960974646128,-0.00459413399419635,46.1015144682772,42.9345472094585,0.00215465615213904,-0.00401821507559495,0.00224769468380211,0.00432100995470621,-0.240306730667075,0.120462034697847,-0.451425618201178,-0.114800876629533,43.7493124535405,28.0941988362496,0.163307430997786,0.225429972073665,0.414051364807101,0.537882364292145,-1.18563771626689,-0.97817545969996,-1.4860577244001,-1.15755084812635,50.498190395514,52.4579735118894,-0.216616436603151,-0.987754047259233,-0.766287474494463,-0.916859625764972,0.341761358816195,0.29288508146909,-0.396294153559448,-0.316204791044062,8.96228189859182,-13.5904588826302,0.149150299146805,0.383801167448114,0.375075971530959,0.389584939059658,-19.5744543331711,-18.1610687732066,-18.6172073061664,-17.9056972311183,52.32945962885,53.5261315430526,-15.5914841867884,-14.9798356745472,-22.9945950883408
